ID,EES
1383,281000000.0
1384,326000000.0
1385,373000000.0
1386,289000000.0
1387,284000000.0
1388,241000000.0
1389,307000000.0
1390,335000000.0
1391,327000000.0
1392,267000000.0
1393,291000000.0
1394,320000000.0
1395,271000000.0
1396,353000000.0
1397,224000000.0
1398,270000000.0
1399,300000000.0
1400,267000000.0
1401,191000000.0
1402,310000000.0
1403,294000000.0
1404,299000000.0
1405,248000000.0
1406,332000000.0
1407,273000000.0
1408,326000000.0
1409,230000000.0
1410,303000000.0
1411,267000000.0
1412,361000000.0
1413,345000000.0
1414,221000000.0
1415,295000000.0
1416,306000000.0
1417,284000000.0
1418,227000000.0
1419,268000000.0
1420,347000000.0
1421,279000000.0
1422,356000000.0
1423,346000000.0
1424,302000000.0
1425,360000000.0
1426,306000000.0
1427,280000000.0
1428,330000000.0
1429,395000000.0
1430,201000000.0
1431,239000000.0
1432,232000000.0
1433,300000000.0
1434,256000000.0
1435,338000000.0
1436,311000000.0
1437,378000000.0
1438,335000000.0
1439,266000000.0
1440,339000000.0
1441,282000000.0
1442,324000000.0
1443,313000000.0
1444,310000000.0
1445,296000000.0
1446,355000000.0
1447,276000000.0
1448,249000000.0
1449,327000000.0
1450,240000000.0
1451,328000000.0
1452,290000000.0
1453,330000000.0
1454,322000000.0
1455,380000000.0
1456,350000000.0
1457,258000000.0
1458,329000000.0
1459,365000000.0
1460,314000000.0
1461,280000000.0
1462,284000000.0
1463,332000000.0
1464,352000000.0
1465,293000000.0
1466,338000000.0
1467,283000000.0
1468,334000000.0
1469,287000000.0
1470,327000000.0
1471,309000000.0
1472,371000000.0
1473,261000000.0
1474,259000000.0
1475,285000000.0
1476,279000000.0
1477,276000000.0
1478,356000000.0
1479,356000000.0
1480,318000000.0
1481,403000000.0
1482,282000000.0
1483,261000000.0
1484,292000000.0
1485,281000000.0
1486,262000000.0
1487,339000000.0
1488,316000000.0
1489,318000000.0
1490,312000000.0
1491,347000000.0
1492,291000000.0
1493,287000000.0
1494,303000000.0
1495,383000000.0
1496,291000000.0
1497,255000000.0
1498,357000000.0
1499,221000000.0
1500,341000000.0
1501,262000000.0
1502,382000000.0
1503,304000000.0
1504,245000000.0
1505,322000000.0
1506,287000000.0
1507,332000000.0
1508,207000000.0
1509,337000000.0
1510,287000000.0
1511,291000000.0
1512,351000000.0
1513,330000000.0
1514,294000000.0
1515,216000000.0
1516,262000000.0
1517,232000000.0
1518,207000000.0
1519,322000000.0
1520,331000000.0
1521,342000000.0
1522,314000000.0
1523,293000000.0
1524,379000000.0
1525,373000000.0
1526,375000000.0
1527,380000000.0
1528,294000000.0
1529,341000000.0
1530,293000000.0
1531,299000000.0
1532,288000000.0
1533,340000000.0
1534,274000000.0
1535,269000000.0
1536,262000000.0
1537,304000000.0
1538,286000000.0
1539,382000000.0
1540,302000000.0
1541,365000000.0
1542,324000000.0
1543,277000000.0
1544,257000000.0
1545,277000000.0
1546,262000000.0
1547,204000000.0
1548,290000000.0
1549,272000000.0
1550,287000000.0
1551,406000000.0
1552,251000000.0
1553,361000000.0
1554,364000000.0
1555,360000000.0
1556,379000000.0
1557,306000000.0
1558,345000000.0
1559,334000000.0
1560,299000000.0
1561,300000000.0
1562,328000000.0
1563,359000000.0
1564,259000000.0
1565,277000000.0
1566,352000000.0
1567,287000000.0
1568,239000000.0
1569,303000000.0
1570,356000000.0
1571,231000000.0
1572,256000000.0
1573,294000000.0
1574,321000000.0
1575,370000000.0
1576,382000000.0
1577,438000000.0
1578,267000000.0
1579,265000000.0
1580,350000000.0
1581,295000000.0
1582,340000000.0
1583,311000000.0
1584,342000000.0
1585,286000000.0
1586,282000000.0
1587,250000000.0
1588,234000000.0
1589,269000000.0
1590,367000000.0
1591,283000000.0
1592,298000000.0
1593,326000000.0
1594,370000000.0
1595,368000000.0
1596,292000000.0
1597,285000000.0
1598,288000000.0
1599,269000000.0
1600,279000000.0
1601,336000000.0
1602,344000000.0
1603,286000000.0
1604,328000000.0
1605,249000000.0
1606,307000000.0
1607,243000000.0
1608,387000000.0
1609,369000000.0
1610,230000000.0
1611,298000000.0
1612,203000000.0
1613,352000000.0
1614,311000000.0
1615,246000000.0
1616,287000000.0
1617,285000000.0
1618,286000000.0
1619,276000000.0
1620,341000000.0
1621,315000000.0
1622,226000000.0
1623,383000000.0
1624,343000000.0
1625,226000000.0
1626,280000000.0
1627,305000000.0
1628,364000000.0
1629,281000000.0
1630,334000000.0
1631,200000000.0
1632,306000000.0
1633,320000000.0
1634,247000000.0
1635,306000000.0
1636,334000000.0
1637,325000000.0
1638,345000000.0
1639,266000000.0
1640,323000000.0
1641,283000000.0
1642,301000000.0
1643,265000000.0
1644,292000000.0
1645,276000000.0
1646,302000000.0
1647,293000000.0
1648,239000000.0
1649,326000000.0
1650,337000000.0
1651,318000000.0
1652,259000000.0
1653,308000000.0
1654,355000000.0
1655,234000000.0
1656,327000000.0
1657,289000000.0
1658,269000000.0
1659,298000000.0
1660,344000000.0
1661,234000000.0
1662,296000000.0
1663,376000000.0
1664,201000000.0
1665,285000000.0
1666,235000000.0
1667,347000000.0
1668,284000000.0
1669,338000000.0
1670,318000000.0
1671,288000000.0
1672,336000000.0
1673,269000000.0
1674,369000000.0
1675,298000000.0
1676,290000000.0
1677,293000000.0
1678,296000000.0
1679,290000000.0
1680,302000000.0
1681,312000000.0
1682,264000000.0
1683,410000000.0
1684,253000000.0
1685,361000000.0
1686,318000000.0
1687,310000000.0
1688,245000000.0
1689,309000000.0
1690,212000000.0
1691,332000000.0
1692,343000000.0
1693,291000000.0
1694,320000000.0
1695,440000000.0
1696,280000000.0
1697,279000000.0
1698,291000000.0
1699,368000000.0
1700,342000000.0
1701,457000000.0
1702,223000000.0
1703,363000000.0
1704,365000000.0
1705,263000000.0
1706,298000000.0
1707,343000000.0
1708,336000000.0
1709,306000000.0
1710,336000000.0
1711,295000000.0
1712,339000000.0
1713,335000000.0
1714,304000000.0
1715,262000000.0
1716,290000000.0
1717,264000000.0
1718,334000000.0
1719,334000000.0
1720,401000000.0
1721,314000000.0
1722,295000000.0
1723,331000000.0
1724,272000000.0
1725,205000000.0
1726,401000000.0
1727,375000000.0
1728,327000000.0
1729,329000000.0
1730,352000000.0
1731,253000000.0
1732,285000000.0
1733,271000000.0
1734,273000000.0
1735,281000000.0
1736,315000000.0
1737,269000000.0
1738,437000000.0
1739,333000000.0
1740,347000000.0
1741,363000000.0
1742,225000000.0
1743,316000000.0
1744,366000000.0
1745,323000000.0
1746,295000000.0
1747,316000000.0
1748,281000000.0
1749,344000000.0
1750,270000000.0
1751,265000000.0
1752,291000000.0
1753,227000000.0
1754,369000000.0
1755,347000000.0
1756,301000000.0
1757,349000000.0
1758,298000000.0
1759,298000000.0
1760,194000000.0
1761,273000000.0
1762,321000000.0
1763,281000000.0
1764,279000000.0
1765,310000000.0
1766,402000000.0
1767,352000000.0
1768,266000000.0
1769,296000000.0
1770,276000000.0
1771,279000000.0
1772,327000000.0
1773,273000000.0
1774,284000000.0
1775,349000000.0
1776,285000000.0
1777,301000000.0
1778,346000000.0
1779,357000000.0
1780,264000000.0
1781,401000000.0
1782,272000000.0
1783,267000000.0
1784,310000000.0
1785,228000000.0
1786,285000000.0
1787,282000000.0
1788,378000000.0
1789,397000000.0
1790,216000000.0
1791,234000000.0
1792,344000000.0
1793,275000000.0
1794,237000000.0
1795,381000000.0
1796,274000000.0
1797,271000000.0
1798,291000000.0
1799,313000000.0
1800,301000000.0
1801,213000000.0
1802,328000000.0
1803,419000000.0
1804,301000000.0
1805,288000000.0
1806,249000000.0
1807,236000000.0
1808,394000000.0
1809,374000000.0
1810,285000000.0
1811,174000000.0
1812,279000000.0
1813,370000000.0
1814,324000000.0
1815,216000000.0
1816,237000000.0
1817,331000000.0
1818,281000000.0
1819,305000000.0
1820,349000000.0
1821,425000000.0
1822,275000000.0
1823,319000000.0
1824,319000000.0
1825,286000000.0
1826,335000000.0
1827,327000000.0
1828,280000000.0
1829,353000000.0
1830,363000000.0
1831,287000000.0
1832,281000000.0
1833,303000000.0
1834,273000000.0
1835,320000000.0
1836,318000000.0
1837,457000000.0
1838,338000000.0
1839,331000000.0
1840,319000000.0
1841,355000000.0
1842,227000000.0
1843,279000000.0
1844,313000000.0
1845,296000000.0
1846,265000000.0
1847,268000000.0
1848,355000000.0
1849,342000000.0
1850,438000000.0
1851,333000000.0
1852,269000000.0
1853,332000000.0
1854,392000000.0
1855,327000000.0
1856,289000000.0
1857,378000000.0
1858,372000000.0
1859,371000000.0
1860,290000000.0
1861,360000000.0
1862,275000000.0
1863,356000000.0
1864,401000000.0
1865,364000000.0
1866,323000000.0
1867,260000000.0
1868,332000000.0
1869,372000000.0
1870,307000000.0
1871,275000000.0
1872,282000000.0
1873,375000000.0
1874,362000000.0
1875,351000000.0
1876,282000000.0
1877,405000000.0
1878,331000000.0
1879,317000000.0
1880,311000000.0
1881,354000000.0
1882,288000000.0
1883,327000000.0
1884,344000000.0
1885,321000000.0
1886,253000000.0
1887,377000000.0
1888,249000000.0
1889,227000000.0
1890,278000000.0
1891,236000000.0
1892,337000000.0
1893,352000000.0
1894,295000000.0
1895,294000000.0
1896,337000000.0
1897,382000000.0
1898,311000000.0
1899,329000000.0
1900,248000000.0
1901,275000000.0
1902,329000000.0
1903,378000000.0
1904,287000000.0
1905,337000000.0
1906,334000000.0
1907,301000000.0
1908,405000000.0
1909,313000000.0
1910,340000000.0
1911,298000000.0
1912,352000000.0
1913,295000000.0
1914,411000000.0
1915,403000000.0
1916,383000000.0
1917,340000000.0
1918,301000000.0
1919,230000000.0
1920,360000000.0
1921,367000000.0
1922,353000000.0
1923,283000000.0
1924,275000000.0
1925,297000000.0
1926,270000000.0
1927,311000000.0
1928,342000000.0
1929,302000000.0
1930,370000000.0
1931,344000000.0
1932,245000000.0
1933,338000000.0
1934,365000000.0
1935,396000000.0
1936,326000000.0
1937,348000000.0
1938,227000000.0
1939,225000000.0
1940,313000000.0
1941,261000000.0
1942,333000000.0
1943,318000000.0
1944,338000000.0
1945,266000000.0
1946,296000000.0
1947,296000000.0
1948,286000000.0
1949,347000000.0
1950,319000000.0
1951,272000000.0
1952,214000000.0
1953,283000000.0
1954,326000000.0
1955,397000000.0
1956,333000000.0
1957,394000000.0
1958,363000000.0
1959,401000000.0
1960,339000000.0
1961,300000000.0
1962,277000000.0
1963,342000000.0
1964,215000000.0
1965,345000000.0
1966,330000000.0
1967,310000000.0
1968,298000000.0
1969,238000000.0
1970,311000000.0
1971,289000000.0
1972,335000000.0
1973,392000000.0
1974,318000000.0
1975,380000000.0
1976,406000000.0
1977,341000000.0
1978,304000000.0
1979,289000000.0
1980,267000000.0
1981,274000000.0
1982,404000000.0
1983,313000000.0
1984,331000000.0
1985,390000000.0
1986,340000000.0
1987,334000000.0
1988,298000000.0
1989,317000000.0
1990,325000000.0
1991,305000000.0
1992,357000000.0
1993,308000000.0
1994,289000000.0
1995,372000000.0
1996,333000000.0
1997,298000000.0
1998,286000000.0
1999,306000000.0
2000,318000000.0
2001,247000000.0
2002,307000000.0
2003,244000000.0
2004,319000000.0
2005,238000000.0
2006,342000000.0
2007,312000000.0
2008,298000000.0
2009,346000000.0
2010,244000000.0
2011,304000000.0
2012,312000000.0
2013,226000000.0
2014,294000000.0
2015,310000000.0
2016,359000000.0
2017,290000000.0
2018,444000000.0
2019,285000000.0
2020,331000000.0
2021,220000000.0
2022,360000000.0
2023,357000000.0
2024,432000000.0
2025,287000000.0
2026,283000000.0
2027,375000000.0
2028,296000000.0
2029,283000000.0
2030,380000000.0
2031,397000000.0
2032,331000000.0
2033,391000000.0
2034,321000000.0
2035,366000000.0
2036,307000000.0
2037,355000000.0
2038,360000000.0
2039,411000000.0
2040,354000000.0
2041,400000000.0
2042,305000000.0
2043,329000000.0
2044,373000000.0
2045,240000000.0
2046,305000000.0
2047,319000000.0
2048,313000000.0
2049,225000000.0
2050,265000000.0
2051,283000000.0
2052,383000000.0
2053,345000000.0
2054,284000000.0
2055,326000000.0
2056,342000000.0
2057,334000000.0
2058,273000000.0
2059,389000000.0
2060,217000000.0
2061,262000000.0
2062,268000000.0
2063,414000000.0
2064,305000000.0
2065,315000000.0
2066,214000000.0
2067,326000000.0
2068,304000000.0
2069,232000000.0
2070,237000000.0
2071,244000000.0
2072,261000000.0
2073,315000000.0
2074,362000000.0
2075,350000000.0
2076,353000000.0
2077,266000000.0
2078,248000000.0
2079,279000000.0
2080,395000000.0
2081,406000000.0
2082,361000000.0
2083,330000000.0
2084,256000000.0
2085,293000000.0
2086,289000000.0
2087,349000000.0
2088,269000000.0
2089,341000000.0
2090,308000000.0
2091,340000000.0
2092,378000000.0
2093,327000000.0
2094,377000000.0
2095,290000000.0
2096,397000000.0
2097,315000000.0
2098,340000000.0
2099,374000000.0
2100,340000000.0
2101,246000000.0
2102,241000000.0
2103,309000000.0
2104,370000000.0
2105,412000000.0
2106,390000000.0
2107,312000000.0
2108,241000000.0
2109,310000000.0
2110,288000000.0
2111,355000000.0
2112,347000000.0
2113,315000000.0
2114,401000000.0
2115,315000000.0
2116,331000000.0
2117,342000000.0
2118,300000000.0
2119,360000000.0
2120,370000000.0
2121,312000000.0
2122,285000000.0
2123,357000000.0
2124,262000000.0
2125,272000000.0
2126,344000000.0
2127,237000000.0
2128,309000000.0
2129,416000000.0
2130,261000000.0
2131,320000000.0
2132,340000000.0
2133,376000000.0
2134,321000000.0
2135,340000000.0
2136,319000000.0
2137,328000000.0
2138,309000000.0
2139,351000000.0
2140,417000000.0
2141,353000000.0
2142,224000000.0
2143,415000000.0
2144,309000000.0
2145,449000000.0
2146,321000000.0
2147,243000000.0
2148,234000000.0
2149,313000000.0
2150,204000000.0
2151,382000000.0
2152,234000000.0
2153,334000000.0
2154,330000000.0
2155,315000000.0
2156,329000000.0
2157,272000000.0
2158,255000000.0
2159,329000000.0
2160,354000000.0
2161,360000000.0
2162,335000000.0
2163,292000000.0
2164,372000000.0
2165,290000000.0
2166,339000000.0
2167,389000000.0
2168,345000000.0
2169,274000000.0
2170,286000000.0
2171,343000000.0
2172,321000000.0
2173,304000000.0
2174,384000000.0
2175,333000000.0
2176,292000000.0
2177,338000000.0
2178,276000000.0
2179,271000000.0
2180,372000000.0
2181,302000000.0
2182,319000000.0
2183,285000000.0
2184,325000000.0
2185,293000000.0
2186,445000000.0
2187,298000000.0
2188,334000000.0
2189,313000000.0
2190,259000000.0
2191,409000000.0
2192,405000000.0
2193,310000000.0
2194,346000000.0
2195,330000000.0
2196,388000000.0
2197,345000000.0
2198,224000000.0
2199,297000000.0
2200,331000000.0
2201,319000000.0
2202,203000000.0
2203,357000000.0
2204,282000000.0
2205,293000000.0
2206,422000000.0
2207,302000000.0
2208,318000000.0
2209,338000000.0
2210,272000000.0
2211,320000000.0
2212,332000000.0
2213,248000000.0
2214,284000000.0
2215,305000000.0
2216,317000000.0
2217,348000000.0
2218,299000000.0
2219,260000000.0
2220,360000000.0
2221,371000000.0
2222,240000000.0
2223,268000000.0
2224,295000000.0
2225,303000000.0
2226,293000000.0
2227,247000000.0
2228,336000000.0
2229,330000000.0
2230,347000000.0
2231,383000000.0
2232,434000000.0
2233,319000000.0
2234,334000000.0
2235,366000000.0
2236,285000000.0
2237,325000000.0
2238,277000000.0
2239,263000000.0
2240,325000000.0
2241,281000000.0
2242,291000000.0
2243,408000000.0
2244,289000000.0
2245,323000000.0
2246,362000000.0
2247,261000000.0
2248,279000000.0
2249,362000000.0
2250,235000000.0
2251,303000000.0
2252,294000000.0
2253,319000000.0
2254,256000000.0
2255,386000000.0
2256,337000000.0
2257,321000000.0
2258,271000000.0
2259,337000000.0
2260,408000000.0
2261,299000000.0
2262,315000000.0
2263,385000000.0
2264,388000000.0
2265,312000000.0
2266,364000000.0
2267,325000000.0
2268,358000000.0
2269,315000000.0
2270,309000000.0
2271,276000000.0
2272,333000000.0
2273,330000000.0
2274,399000000.0
2275,368000000.0
2276,272000000.0
2277,305000000.0
2278,287000000.0
2279,338000000.0
2280,376000000.0
2281,263000000.0
2282,340000000.0
2283,314000000.0
2284,301000000.0
2285,304000000.0
2286,386000000.0
2287,328000000.0
2288,356000000.0
2289,352000000.0
2290,341000000.0
2291,375000000.0
2292,361000000.0
2293,359000000.0
2294,277000000.0
2295,357000000.0
2296,340000000.0
2297,303000000.0
2298,286000000.0
2299,330000000.0
2300,377000000.0
2301,331000000.0
2302,313000000.0
2303,424000000.0
2304,358000000.0
2305,324000000.0
2306,311000000.0
2307,267000000.0
2308,341000000.0
2309,402000000.0
2310,315000000.0
2311,320000000.0
2312,277000000.0
2313,280000000.0
2314,255000000.0
2315,394000000.0
2316,291000000.0
2317,270000000.0
2318,246000000.0
2319,347000000.0
2320,275000000.0
2321,399000000.0
2322,274000000.0
2323,306000000.0
2324,290000000.0
2325,366000000.0
2326,176000000.0
2327,341000000.0
2328,340000000.0
2329,298000000.0
2330,343000000.0
2331,337000000.0
2332,346000000.0
2333,295000000.0
2334,343000000.0
2335,446000000.0
2336,273000000.0
2337,333000000.0
2338,367000000.0
2339,289000000.0
2340,316000000.0
2341,299000000.0
2342,270000000.0
2343,432000000.0
2344,302000000.0
2345,283000000.0
2346,263000000.0
2347,265000000.0
2348,352000000.0
2349,377000000.0
2350,304000000.0
2351,299000000.0
2352,306000000.0
2353,280000000.0
2354,258000000.0
2355,386000000.0
2356,244000000.0
2357,301000000.0
2358,288000000.0
2359,304000000.0
2360,375000000.0
2361,316000000.0
2362,237000000.0
2363,272000000.0
2364,312000000.0
2365,268000000.0
2366,367000000.0
2367,265000000.0
2368,363000000.0
2369,318000000.0
2370,370000000.0
2371,217000000.0
2372,327000000.0
2373,280000000.0
2374,301000000.0
2375,374000000.0
2376,255000000.0
2377,365000000.0
2378,324000000.0
2379,305000000.0
2380,273000000.0
2381,420000000.0
2382,317000000.0
2383,323000000.0
2384,308000000.0
2385,364000000.0
2386,351000000.0
2387,428000000.0
2388,340000000.0
2389,303000000.0
2390,306000000.0
2391,290000000.0
2392,341000000.0
2393,389000000.0
2394,327000000.0
2395,331000000.0
2396,325000000.0
2397,322000000.0
2398,422000000.0
2399,295000000.0
2400,295000000.0
2401,299000000.0
2402,293000000.0
2403,278000000.0
2404,386000000.0
2405,339000000.0
2406,372000000.0
2407,264000000.0
2408,340000000.0
2409,354000000.0
2410,312000000.0
2411,267000000.0
2412,376000000.0
2413,363000000.0
2414,358000000.0
2415,292000000.0
2416,317000000.0
2417,288000000.0
2418,298000000.0
2419,351000000.0
2420,331000000.0
2421,348000000.0
2422,373000000.0
2423,298000000.0
2424,432000000.0
2425,352000000.0
2426,233000000.0
2427,317000000.0
2428,342000000.0
2429,309000000.0
2430,319000000.0
2431,438000000.0
2432,342000000.0
2433,310000000.0
2434,317000000.0
2435,341000000.0
2436,340000000.0
2437,455000000.0
2438,346000000.0
2439,365000000.0
2440,329000000.0
2441,342000000.0
2442,260000000.0
2443,286000000.0
2444,365000000.0
2445,331000000.0
2446,313000000.0
2447,355000000.0
2448,309000000.0
2449,290000000.0
2450,340000000.0
2451,313000000.0
2452,338000000.0
2453,273000000.0
2454,278000000.0
2455,316000000.0
2456,401000000.0
2457,351000000.0
2458,246000000.0
2459,392000000.0
2460,360000000.0
2461,459000000.0
2462,402000000.0
2463,270000000.0
2464,344000000.0
2465,224000000.0
2466,278000000.0
2467,321000000.0
2468,250000000.0
2469,257000000.0
2470,277000000.0
2471,358000000.0
2472,282000000.0
2473,412000000.0
2474,228000000.0
2475,281000000.0
2476,301000000.0
2477,365000000.0
2478,298000000.0
2479,352000000.0
2480,342000000.0
2481,284000000.0
2482,305000000.0
2483,333000000.0
2484,223000000.0
2485,287000000.0
2486,325000000.0
2487,379000000.0
2488,347000000.0
2489,361000000.0
2490,355000000.0
2491,341000000.0
2492,374000000.0
2493,265000000.0
2494,338000000.0
2495,331000000.0
2496,410000000.0
2497,333000000.0
2498,327000000.0
2499,307000000.0
2500,369000000.0
2501,389000000.0
2502,280000000.0
2503,346000000.0
2504,347000000.0
2505,333000000.0
2506,291000000.0
2507,360000000.0
2508,364000000.0
2509,292000000.0
2510,347000000.0
2511,364000000.0
2512,278000000.0
2513,308000000.0
2514,319000000.0
2515,299000000.0
2516,392000000.0
2517,278000000.0
2518,304000000.0
2519,386000000.0
2520,333000000.0
2521,331000000.0
2522,344000000.0
2523,419000000.0
2524,381000000.0
2525,300000000.0
2526,351000000.0
2527,316000000.0
2528,358000000.0
2529,370000000.0
2530,358000000.0
2531,274000000.0
2532,297000000.0
2533,301000000.0
2534,339000000.0
2535,314000000.0
2536,361000000.0
2537,300000000.0
2538,327000000.0
2539,316000000.0
2540,363000000.0
2541,297000000.0
2542,328000000.0
2543,282000000.0
2544,310000000.0
2545,361000000.0
2546,292000000.0
2547,347000000.0
2548,436000000.0
2549,300000000.0
2550,387000000.0
2551,399000000.0
2552,316000000.0
2553,360000000.0
2554,357000000.0
2555,243000000.0
2556,366000000.0
2557,396000000.0
2558,375000000.0
2559,253000000.0
2560,278000000.0
2561,320000000.0
2562,317000000.0
2563,411000000.0
2564,257000000.0
2565,261000000.0
2566,358000000.0
2567,291000000.0
2568,307000000.0
2569,363000000.0
2570,322000000.0
2571,277000000.0
2572,309000000.0
2573,324000000.0
2574,410000000.0
2575,385000000.0
2576,281000000.0
2577,279000000.0
2578,363000000.0
2579,267000000.0
2580,311000000.0
2581,307000000.0
2582,397000000.0
2583,357000000.0
2584,271000000.0
2585,287000000.0
2586,345000000.0
2587,237000000.0
2588,276000000.0
2589,369000000.0
2590,278000000.0
2591,278000000.0
2592,307000000.0
2593,319000000.0
2594,291000000.0
2595,377000000.0
2596,341000000.0
2597,244000000.0
2598,289000000.0
2599,329000000.0
2600,285000000.0
2601,386000000.0
2602,331000000.0
2603,320000000.0
2604,256000000.0
2605,257000000.0
2606,332000000.0
2607,280000000.0
2608,302000000.0
2609,354000000.0
2610,257000000.0
2611,359000000.0
2612,315000000.0
2613,218000000.0
2614,339000000.0
2615,387000000.0
2616,310000000.0
2617,340000000.0
2618,304000000.0
2619,271000000.0
2620,339000000.0
2621,394000000.0
2622,325000000.0
2623,294000000.0
2624,255000000.0
2625,222000000.0
2626,305000000.0
2627,329000000.0
2628,451000000.0
2629,339000000.0
2630,368000000.0
2631,268000000.0
2632,301000000.0
2633,365000000.0
2634,251000000.0
2635,203000000.0
2636,343000000.0
2637,346000000.0
2638,299000000.0
2639,266000000.0
2640,297000000.0
2641,293000000.0
2642,300000000.0
2643,271000000.0
2644,265000000.0
2645,228000000.0
2646,282000000.0
2647,382000000.0
2648,253000000.0
2649,280000000.0
2650,373000000.0
2651,284000000.0
2652,327000000.0
2653,309000000.0
2654,243000000.0
2655,239000000.0
2656,241000000.0
2657,296000000.0
2658,273000000.0
2659,214000000.0
2660,335000000.0
2661,263000000.0
2662,256000000.0
2663,307000000.0
2664,235000000.0
2665,245000000.0
2666,222000000.0
2667,309000000.0
2668,351000000.0
2669,346000000.0
2670,302000000.0
2671,256000000.0
2672,325000000.0
2673,371000000.0
2674,303000000.0
2675,212000000.0
2676,357000000.0
2677,272000000.0
2678,394000000.0
2679,271000000.0
2680,265000000.0
2681,240000000.0
2682,381000000.0
2683,275000000.0
2684,368000000.0
2685,270000000.0
2686,271000000.0
2687,250000000.0
2688,234000000.0
2689,345000000.0
2690,347000000.0
2691,278000000.0
2692,377000000.0
2693,225000000.0
2694,226000000.0
2695,296000000.0
2696,433000000.0
2697,375000000.0
2698,248000000.0
2699,322000000.0
2700,321000000.0
