ID,EES
2701,286000000.0
2702,304000000.0
2703,213000000.0
2704,362000000.0
2705,371000000.0
2706,349000000.0
2707,170000000.0
2708,244000000.0
2709,237000000.0
2710,320000000.0
2711,313000000.0
2712,268000000.0
2713,394000000.0
2714,389000000.0
2715,336000000.0
2716,374000000.0
2717,337000000.0
2718,395000000.0
2719,241000000.0
2720,318000000.0
2721,284000000.0
2722,264000000.0
2723,255000000.0
2724,247000000.0
2725,416000000.0
2726,329000000.0
2727,290000000.0
2728,250000000.0
2729,214000000.0
2730,276000000.0
2731,261000000.0
2732,250000000.0
2733,289000000.0
2734,284000000.0
2735,334000000.0
2736,264000000.0
2737,277000000.0
2738,409000000.0
2739,329000000.0
2740,358000000.0
2741,307000000.0
2742,276000000.0
2743,263000000.0
2744,336000000.0
2745,371000000.0
2746,188000000.0
2747,340000000.0
2748,269000000.0
2749,345000000.0
2750,273000000.0
2751,323000000.0
2752,329000000.0
2753,251000000.0
2754,262000000.0
2755,267000000.0
2756,204000000.0
2757,288000000.0
2758,315000000.0
2759,340000000.0
2760,246000000.0
2761,353000000.0
2762,221000000.0
2763,341000000.0
2764,289000000.0
2765,290000000.0
2766,316000000.0
2767,315000000.0
2768,286000000.0
2769,257000000.0
2770,396000000.0
2771,341000000.0
2772,264000000.0
2773,246000000.0
2774,366000000.0
2775,395000000.0
2776,246000000.0
2777,218000000.0
2778,352000000.0
2779,318000000.0
2780,260000000.0
2781,221000000.0
2782,297000000.0
2783,285000000.0
2784,297000000.0
2785,346000000.0
2786,284000000.0
2787,252000000.0
2788,341000000.0
2789,346000000.0
2790,350000000.0
2791,249000000.0
2792,214000000.0
2793,293000000.0
2794,300000000.0
2795,274000000.0
2796,245000000.0
2797,349000000.0
2798,355000000.0
2799,358000000.0
2800,381000000.0
2801,307000000.0
2802,327000000.0
2803,333000000.0
2804,304000000.0
2805,310000000.0
2806,244000000.0
2807,223000000.0
2808,344000000.0
2809,257000000.0
2810,263000000.0
2811,340000000.0
2812,313000000.0
2813,280000000.0
2814,277000000.0
2815,279000000.0
2816,314000000.0
2817,373000000.0
2818,226000000.0
2819,291000000.0
2820,262000000.0
2821,315000000.0
2822,262000000.0
2823,358000000.0
2824,370000000.0
2825,268000000.0
2826,338000000.0
2827,358000000.0
2828,239000000.0
2829,372000000.0
2830,361000000.0
2831,310000000.0
2832,279000000.0
2833,319000000.0
2834,351000000.0
2835,321000000.0
2836,252000000.0
2837,261000000.0
2838,351000000.0
2839,352000000.0
2840,220000000.0
2841,297000000.0
2842,336000000.0
2843,273000000.0
2844,185000000.0
2845,319000000.0
2846,388000000.0
2847,280000000.0
2848,294000000.0
2849,202000000.0
2850,232000000.0
2851,347000000.0
2852,252000000.0
2853,293000000.0
2854,238000000.0
2855,282000000.0
2856,291000000.0
2857,316000000.0
2858,336000000.0
2859,342000000.0
2860,183000000.0
2861,358000000.0
2862,314000000.0
2863,229000000.0
2864,350000000.0
2865,268000000.0
2866,332000000.0
2867,324000000.0
2868,246000000.0
2869,268000000.0
2870,242000000.0
2871,160000000.0
2872,336000000.0
2873,360000000.0
2874,345000000.0
2875,363000000.0
2876,280000000.0
2877,320000000.0
2878,198000000.0
2879,278000000.0
2880,205000000.0
2881,217000000.0
2882,261000000.0
2883,295000000.0
2884,309000000.0
2885,309000000.0
2886,339000000.0
2887,395000000.0
2888,229000000.0
2889,348000000.0
2890,365000000.0
2891,304000000.0
2892,376000000.0
2893,312000000.0
2894,301000000.0
2895,328000000.0
2896,293000000.0
2897,338000000.0
2898,353000000.0
2899,382000000.0
2900,311000000.0
2901,266000000.0
2902,279000000.0
2903,171000000.0
2904,313000000.0
2905,370000000.0
2906,263000000.0
2907,283000000.0
2908,360000000.0
2909,380000000.0
2910,265000000.0
2911,214000000.0
2912,240000000.0
2913,250000000.0
2914,343000000.0
2915,271000000.0
2916,383000000.0
2917,262000000.0
2918,256000000.0
2919,325000000.0
2920,276000000.0
2921,312000000.0
2922,266000000.0
2923,384000000.0
2924,305000000.0
2925,292000000.0
2926,263000000.0
2927,201000000.0
2928,250000000.0
2929,395000000.0
2930,351000000.0
2931,367000000.0
2932,329000000.0
2933,261000000.0
2934,207000000.0
2935,245000000.0
2936,300000000.0
2937,366000000.0
2938,303000000.0
2939,285000000.0
2940,186000000.0
2941,246000000.0
2942,276000000.0
2943,337000000.0
2944,308000000.0
2945,407000000.0
2946,236000000.0
2947,239000000.0
2948,334000000.0
2949,345000000.0
2950,355000000.0
2951,292000000.0
2952,331000000.0
2953,300000000.0
2954,339000000.0
2955,364000000.0
2956,270000000.0
2957,264000000.0
2958,323000000.0
2959,376000000.0
2960,282000000.0
2961,287000000.0
2962,336000000.0
2963,324000000.0
2964,303000000.0
2965,234000000.0
2966,390000000.0
2967,246000000.0
2968,317000000.0
2969,255000000.0
2970,388000000.0
2971,347000000.0
2972,357000000.0
2973,367000000.0
2974,316000000.0
2975,372000000.0
2976,206000000.0
2977,264000000.0
2978,321000000.0
2979,252000000.0
2980,432000000.0
2981,285000000.0
2982,270000000.0
2983,370000000.0
2984,374000000.0
2985,409000000.0
2986,340000000.0
2987,387000000.0
2988,295000000.0
2989,405000000.0
2990,306000000.0
2991,351000000.0
2992,374000000.0
2993,363000000.0
2994,330000000.0
2995,301000000.0
2996,375000000.0
2997,359000000.0
2998,287000000.0
2999,405000000.0
3000,308000000.0
3001,355000000.0
3002,243000000.0
3003,362000000.0
3004,427000000.0
3005,308000000.0
3006,418000000.0
3007,334000000.0
3008,319000000.0
3009,362000000.0
3010,386000000.0
3011,436000000.0
3012,313000000.0
3013,357000000.0
3014,304000000.0
3015,341000000.0
3016,334000000.0
3017,373000000.0
3018,365000000.0
3019,377000000.0
3020,290000000.0
3021,422000000.0
3022,263000000.0
3023,336000000.0
3024,289000000.0
3025,325000000.0
3026,318000000.0
3027,360000000.0
3028,342000000.0
3029,398000000.0
3030,345000000.0
3031,295000000.0
3032,333000000.0
3033,278000000.0
3034,365000000.0
3035,332000000.0
3036,336000000.0
3037,407000000.0
3038,372000000.0
3039,292000000.0
3040,263000000.0
3041,417000000.0
3042,216000000.0
3043,352000000.0
3044,307000000.0
3045,326000000.0
3046,384000000.0
3047,362000000.0
3048,318000000.0
3049,362000000.0
3050,296000000.0
3051,294000000.0
3052,373000000.0
3053,302000000.0
3054,377000000.0
3055,348000000.0
3056,306000000.0
3057,276000000.0
3058,204000000.0
3059,244000000.0
3060,242000000.0
3061,309000000.0
3062,372000000.0
3063,301000000.0
3064,327000000.0
3065,356000000.0
3066,365000000.0
3067,381000000.0
3068,340000000.0
3069,419000000.0
3070,276000000.0
3071,361000000.0
3072,226000000.0
3073,387000000.0
3074,272000000.0
3075,275000000.0
3076,416000000.0
3077,188000000.0
3078,331000000.0
3079,194000000.0
3080,348000000.0
3081,238000000.0
3082,255000000.0
3083,312000000.0
3084,251000000.0
3085,333000000.0
3086,336000000.0
3087,290000000.0
3088,313000000.0
3089,264000000.0
3090,278000000.0
3091,278000000.0
3092,405000000.0
3093,278000000.0
3094,369000000.0
3095,400000000.0
3096,365000000.0
3097,248000000.0
3098,369000000.0
3099,318000000.0
3100,338000000.0
3101,295000000.0
3102,454000000.0
3103,301000000.0
3104,283000000.0
3105,291000000.0
3106,391000000.0
3107,266000000.0
3108,185000000.0
3109,296000000.0
3110,254000000.0
3111,297000000.0
3112,377000000.0
3113,243000000.0
3114,368000000.0
3115,424000000.0
3116,221000000.0
3117,309000000.0
3118,234000000.0
3119,263000000.0
3120,317000000.0
3121,383000000.0
3122,330000000.0
3123,212000000.0
3124,307000000.0
3125,334000000.0
3126,390000000.0
3127,339000000.0
3128,307000000.0
3129,211000000.0
3130,361000000.0
3131,257000000.0
3132,317000000.0
3133,327000000.0
3134,376000000.0
3135,398000000.0
3136,335000000.0
3137,310000000.0
3138,273000000.0
3139,262000000.0
3140,274000000.0
3141,258000000.0
3142,222000000.0
3143,214000000.0
3144,330000000.0
3145,319000000.0
3146,258000000.0
3147,232000000.0
3148,227000000.0
3149,248000000.0
3150,335000000.0
3151,385000000.0
3152,305000000.0
3153,385000000.0
3154,378000000.0
3155,302000000.0
3156,295000000.0
3157,265000000.0
3158,259000000.0
3159,194000000.0
3160,292000000.0
3161,424000000.0
3162,302000000.0
3163,217000000.0
3164,335000000.0
3165,183000000.0
3166,340000000.0
3167,317000000.0
3168,309000000.0
3169,326000000.0
3170,291000000.0
3171,351000000.0
3172,304000000.0
3173,391000000.0
3174,372000000.0
3175,366000000.0
3176,172000000.0
3177,295000000.0
3178,371000000.0
3179,193000000.0
3180,249000000.0
3181,237000000.0
3182,334000000.0
3183,341000000.0
3184,322000000.0
3185,276000000.0
3186,330000000.0
3187,335000000.0
3188,300000000.0
3189,322000000.0
3190,348000000.0
3191,313000000.0
3192,159000000.0
3193,427000000.0
3194,346000000.0
3195,298000000.0
3196,278000000.0
3197,326000000.0
3198,329000000.0
3199,353000000.0
3200,230000000.0
3201,388000000.0
3202,266000000.0
3203,231000000.0
3204,357000000.0
3205,222000000.0
3206,357000000.0
3207,438000000.0
3208,279000000.0
3209,417000000.0
3210,312000000.0
3211,340000000.0
3212,385000000.0
3213,314000000.0
3214,362000000.0
3215,375000000.0
3216,254000000.0
3217,334000000.0
3218,335000000.0
3219,271000000.0
3220,360000000.0
3221,422000000.0
3222,283000000.0
3223,286000000.0
3224,293000000.0
3225,351000000.0
3226,302000000.0
3227,319000000.0
3228,331000000.0
3229,316000000.0
3230,326000000.0
3231,258000000.0
3232,423000000.0
3233,359000000.0
3234,358000000.0
3235,276000000.0
3236,274000000.0
3237,313000000.0
3238,308000000.0
3239,282000000.0
3240,276000000.0
3241,293000000.0
3242,313000000.0
3243,409000000.0
3244,222000000.0
3245,299000000.0
3246,321000000.0
3247,280000000.0
3248,320000000.0
3249,225000000.0
3250,290000000.0
3251,279000000.0
3252,365000000.0
3253,227000000.0
3254,317000000.0
3255,285000000.0
3256,306000000.0
3257,270000000.0
3258,260000000.0
3259,351000000.0
3260,323000000.0
3261,271000000.0
3262,417000000.0
3263,264000000.0
3264,245000000.0
3265,347000000.0
3266,310000000.0
3267,329000000.0
3268,247000000.0
3269,341000000.0
3270,332000000.0
3271,202000000.0
3272,344000000.0
3273,428000000.0
3274,274000000.0
3275,257000000.0
3276,348000000.0
3277,311000000.0
3278,311000000.0
3279,327000000.0
3280,231000000.0
3281,373000000.0
3282,278000000.0
3283,349000000.0
3284,254000000.0
3285,361000000.0
3286,220000000.0
3287,211000000.0
3288,262000000.0
3289,303000000.0
3290,297000000.0
3291,312000000.0
3292,409000000.0
3293,300000000.0
3294,253000000.0
3295,289000000.0
3296,351000000.0
3297,370000000.0
3298,285000000.0
3299,434000000.0
3300,254000000.0
3301,157000000.0
3302,285000000.0
3303,374000000.0
3304,316000000.0
3305,292000000.0
3306,352000000.0
3307,254000000.0
3308,316000000.0
3309,284000000.0
3310,376000000.0
3311,259000000.0
3312,296000000.0
3313,296000000.0
3314,247000000.0
3315,378000000.0
3316,332000000.0
3317,352000000.0
3318,388000000.0
3319,350000000.0
3320,282000000.0
3321,305000000.0
3322,321000000.0
3323,303000000.0
3324,349000000.0
3325,282000000.0
3326,210000000.0
3327,271000000.0
3328,232000000.0
3329,319000000.0
3330,223000000.0
3331,268000000.0
3332,231000000.0
3333,308000000.0
3334,346000000.0
3335,345000000.0
3336,380000000.0
3337,268000000.0
3338,301000000.0
3339,314000000.0
3340,347000000.0
3341,259000000.0
3342,322000000.0
3343,350000000.0
3344,276000000.0
3345,165000000.0
3346,200000000.0
3347,305000000.0
3348,291000000.0
3349,337000000.0
3350,209000000.0
3351,318000000.0
3352,289000000.0
3353,302000000.0
3354,422000000.0
3355,288000000.0
3356,325000000.0
3357,200000000.0
3358,376000000.0
3359,372000000.0
3360,283000000.0
3361,398000000.0
3362,383000000.0
3363,267000000.0
3364,268000000.0
3365,228000000.0
3366,399000000.0
3367,255000000.0
3368,249000000.0
3369,349000000.0
3370,341000000.0
3371,215000000.0
3372,236000000.0
3373,318000000.0
3374,325000000.0
3375,296000000.0
3376,286000000.0
3377,343000000.0
3378,348000000.0
3379,251000000.0
3380,212000000.0
3381,390000000.0
3382,342000000.0
3383,384000000.0
3384,334000000.0
3385,226000000.0
3386,352000000.0
3387,274000000.0
3388,287000000.0
3389,234000000.0
3390,310000000.0
3391,336000000.0
3392,283000000.0
3393,339000000.0
3394,293000000.0
3395,255000000.0
3396,189000000.0
3397,361000000.0
3398,296000000.0
3399,188000000.0
3400,325000000.0
3401,276000000.0
3402,326000000.0
3403,302000000.0
3404,356000000.0
3405,328000000.0
3406,257000000.0
3407,394000000.0
3408,312000000.0
3409,278000000.0
3410,312000000.0
3411,362000000.0
3412,255000000.0
3413,231000000.0
3414,290000000.0
3415,316000000.0
3416,290000000.0
3417,289000000.0
3418,363000000.0
3419,415000000.0
3420,260000000.0
3421,267000000.0
3422,284000000.0
3423,270000000.0
3424,280000000.0
3425,242000000.0
3426,310000000.0
3427,369000000.0
3428,292000000.0
3429,346000000.0
3430,299000000.0
3431,225000000.0
3432,310000000.0
3433,249000000.0
3434,271000000.0
3435,210000000.0
3436,305000000.0
3437,254000000.0
3438,265000000.0
3439,302000000.0
3440,232000000.0
3441,384000000.0
3442,299000000.0
3443,270000000.0
3444,333000000.0
3445,365000000.0
3446,300000000.0
3447,309000000.0
3448,304000000.0
3449,369000000.0
3450,304000000.0
3451,297000000.0
3452,277000000.0
3453,313000000.0
3454,294000000.0
3455,296000000.0
3456,408000000.0
3457,219000000.0
3458,360000000.0
3459,304000000.0
3460,337000000.0
3461,367000000.0
3462,343000000.0
3463,271000000.0
3464,340000000.0
3465,335000000.0
3466,357000000.0
3467,331000000.0
3468,402000000.0
3469,306000000.0
3470,347000000.0
3471,318000000.0
3472,378000000.0
3473,371000000.0
3474,397000000.0
3475,227000000.0
3476,253000000.0
3477,321000000.0
3478,258000000.0
3479,327000000.0
3480,215000000.0
3481,312000000.0
3482,272000000.0
3483,321000000.0
3484,366000000.0
3485,335000000.0
3486,295000000.0
3487,301000000.0
3488,282000000.0
3489,297000000.0
3490,322000000.0
3491,292000000.0
3492,287000000.0
3493,305000000.0
3494,301000000.0
3495,285000000.0
3496,408000000.0
3497,321000000.0
3498,295000000.0
3499,263000000.0
3500,343000000.0
3501,207000000.0
3502,330000000.0
3503,442000000.0
3504,246000000.0
3505,283000000.0
3506,429000000.0
3507,318000000.0
3508,263000000.0
3509,272000000.0
3510,190000000.0
3511,215000000.0
3512,317000000.0
3513,257000000.0
3514,283000000.0
3515,375000000.0
3516,290000000.0
3517,299000000.0
3518,302000000.0
3519,277000000.0
3520,339000000.0
3521,351000000.0
3522,287000000.0
3523,400000000.0
3524,246000000.0
3525,363000000.0
3526,311000000.0
3527,353000000.0
3528,303000000.0
3529,227000000.0
3530,223000000.0
3531,354000000.0
3532,313000000.0
3533,337000000.0
3534,358000000.0
3535,307000000.0
3536,248000000.0
3537,366000000.0
3538,334000000.0
3539,226000000.0
3540,362000000.0
3541,290000000.0
3542,361000000.0
3543,348000000.0
3544,385000000.0
3545,208000000.0
3546,347000000.0
3547,363000000.0
3548,301000000.0
3549,261000000.0
3550,298000000.0
3551,340000000.0
3552,337000000.0
3553,363000000.0
3554,251000000.0
3555,318000000.0
3556,392000000.0
3557,405000000.0
3558,263000000.0
3559,422000000.0
3560,336000000.0
3561,370000000.0
3562,239000000.0
3563,293000000.0
3564,255000000.0
3565,287000000.0
3566,296000000.0
3567,353000000.0
3568,389000000.0
3569,284000000.0
3570,330000000.0
3571,215000000.0
3572,308000000.0
3573,299000000.0
3574,433000000.0
3575,245000000.0
3576,391000000.0
3577,267000000.0
3578,337000000.0
3579,296000000.0
3580,282000000.0
3581,380000000.0
3582,329000000.0
3583,252000000.0
3584,241000000.0
3585,323000000.0
3586,394000000.0
3587,332000000.0
3588,201000000.0
3589,299000000.0
3590,326000000.0
3591,256000000.0
3592,269000000.0
3593,300000000.0
3594,362000000.0
3595,352000000.0
3596,211000000.0
3597,207000000.0
3598,287000000.0
3599,352000000.0
3600,265000000.0
3601,366000000.0
3602,274000000.0
3603,286000000.0
3604,270000000.0
3605,375000000.0
3606,307000000.0
3607,292000000.0
3608,456000000.0
3609,393000000.0
3610,359000000.0
3611,256000000.0
3612,295000000.0
3613,421000000.0
3614,410000000.0
3615,293000000.0
3616,340000000.0
3617,265000000.0
3618,354000000.0
3619,249000000.0
3620,342000000.0
3621,276000000.0
3622,229000000.0
3623,354000000.0
3624,370000000.0
3625,291000000.0
3626,342000000.0
3627,334000000.0
3628,341000000.0
3629,396000000.0
3630,310000000.0
3631,333000000.0
3632,335000000.0
3633,380000000.0
3634,247000000.0
3635,294000000.0
3636,333000000.0
3637,306000000.0
3638,341000000.0
3639,324000000.0
3640,262000000.0
3641,254000000.0
3642,342000000.0
3643,278000000.0
3644,300000000.0
3645,293000000.0
3646,349000000.0
3647,290000000.0
3648,319000000.0
3649,302000000.0
3650,183000000.0
3651,311000000.0
3652,284000000.0
3653,269000000.0
3654,334000000.0
3655,306000000.0
3656,323000000.0
3657,338000000.0
3658,298000000.0
3659,290000000.0
3660,285000000.0
3661,367000000.0
3662,307000000.0
3663,277000000.0
3664,351000000.0
3665,283000000.0
3666,298000000.0
3667,260000000.0
3668,337000000.0
3669,306000000.0
3670,303000000.0
3671,278000000.0
3672,308000000.0
3673,326000000.0
3674,271000000.0
3675,354000000.0
3676,294000000.0
3677,317000000.0
3678,337000000.0
3679,394000000.0
3680,297000000.0
3681,319000000.0
3682,282000000.0
3683,451000000.0
3684,259000000.0
3685,370000000.0
3686,359000000.0
3687,267000000.0
3688,271000000.0
3689,437000000.0
3690,301000000.0
3691,322000000.0
3692,234000000.0
3693,329000000.0
3694,399000000.0
3695,329000000.0
3696,390000000.0
3697,268000000.0
3698,380000000.0
3699,298000000.0
3700,279000000.0
3701,258000000.0
3702,287000000.0
3703,342000000.0
3704,312000000.0
3705,261000000.0
3706,263000000.0
3707,270000000.0
3708,289000000.0
3709,342000000.0
3710,284000000.0
3711,378000000.0
3712,325000000.0
3713,272000000.0
3714,371000000.0
3715,355000000.0
3716,391000000.0
3717,231000000.0
3718,290000000.0
3719,351000000.0
3720,368000000.0
3721,298000000.0
3722,275000000.0
3723,324000000.0
3724,332000000.0
3725,302000000.0
3726,338000000.0
3727,311000000.0
3728,333000000.0
3729,304000000.0
3730,261000000.0
3731,259000000.0
3732,315000000.0
3733,206000000.0
3734,301000000.0
3735,270000000.0
3736,371000000.0
3737,353000000.0
3738,265000000.0
3739,384000000.0
3740,327000000.0
3741,297000000.0
3742,394000000.0
3743,292000000.0
3744,371000000.0
3745,341000000.0
3746,370000000.0
3747,417000000.0
3748,403000000.0
3749,252000000.0
3750,303000000.0
3751,331000000.0
3752,358000000.0
3753,332000000.0
3754,245000000.0
3755,402000000.0
3756,328000000.0
3757,228000000.0
3758,287000000.0
3759,230000000.0
3760,290000000.0
3761,315000000.0
3762,296000000.0
3763,364000000.0
3764,252000000.0
3765,399000000.0
3766,338000000.0
3767,328000000.0
3768,272000000.0
3769,290000000.0
3770,284000000.0
3771,314000000.0
3772,356000000.0
3773,331000000.0
3774,372000000.0
3775,287000000.0
3776,381000000.0
3777,404000000.0
3778,273000000.0
3779,332000000.0
3780,355000000.0
3781,388000000.0
3782,278000000.0
3783,288000000.0
3784,274000000.0
3785,395000000.0
3786,345000000.0
3787,395000000.0
3788,319000000.0
3789,302000000.0
3790,225000000.0
3791,267000000.0
3792,322000000.0
3793,357000000.0
3794,353000000.0
3795,376000000.0
3796,310000000.0
3797,348000000.0
3798,376000000.0
3799,366000000.0
3800,265000000.0
3801,264000000.0
3802,275000000.0
3803,356000000.0
3804,450000000.0
3805,345000000.0
3806,355000000.0
3807,293000000.0
3808,320000000.0
3809,382000000.0
3810,252000000.0
3811,393000000.0
3812,284000000.0
3813,419000000.0
3814,377000000.0
3815,384000000.0
3816,235000000.0
3817,315000000.0
3818,439000000.0
3819,352000000.0
3820,280000000.0
3821,400000000.0
3822,286000000.0
3823,344000000.0
3824,408000000.0
3825,284000000.0
3826,251000000.0
3827,331000000.0
3828,344000000.0
3829,341000000.0
3830,284000000.0
3831,299000000.0
3832,414000000.0
3833,327000000.0
3834,428000000.0
3835,383000000.0
3836,351000000.0
3837,283000000.0
3838,211000000.0
3839,267000000.0
3840,292000000.0
3841,400000000.0
3842,296000000.0
3843,307000000.0
3844,318000000.0
3845,250000000.0
3846,319000000.0
3847,224000000.0
3848,361000000.0
3849,370000000.0
3850,309000000.0
3851,254000000.0
3852,324000000.0
3853,348000000.0
3854,313000000.0
3855,347000000.0
3856,271000000.0
3857,262000000.0
3858,284000000.0
3859,265000000.0
3860,286000000.0
3861,362000000.0
3862,268000000.0
3863,342000000.0
3864,335000000.0
3865,340000000.0
3866,351000000.0
3867,312000000.0
3868,348000000.0
3869,287000000.0
3870,360000000.0
3871,355000000.0
3872,366000000.0
3873,288000000.0
3874,320000000.0
3875,281000000.0
3876,229000000.0
3877,276000000.0
3878,323000000.0
3879,274000000.0
3880,312000000.0
3881,354000000.0
3882,186000000.0
3883,256000000.0
3884,350000000.0
3885,366000000.0
3886,299000000.0
3887,397000000.0
3888,368000000.0
3889,306000000.0
3890,326000000.0
3891,227000000.0
3892,178000000.0
3893,324000000.0
3894,329000000.0
3895,322000000.0
3896,263000000.0
3897,289000000.0
3898,289000000.0
3899,301000000.0
3900,274000000.0
3901,230000000.0
3902,294000000.0
3903,360000000.0
3904,255000000.0
3905,404000000.0
3906,277000000.0
3907,275000000.0
3908,378000000.0
3909,363000000.0
3910,324000000.0
3911,304000000.0
3912,398000000.0
3913,333000000.0
3914,352000000.0
3915,255000000.0
3916,316000000.0
3917,322000000.0
3918,371000000.0
3919,315000000.0
3920,279000000.0
3921,267000000.0
3922,328000000.0
3923,387000000.0
3924,351000000.0
3925,257000000.0
3926,374000000.0
3927,353000000.0
3928,315000000.0
3929,263000000.0
3930,279000000.0
3931,384000000.0
3932,301000000.0
3933,386000000.0
3934,201000000.0
3935,316000000.0
3936,297000000.0
3937,313000000.0
3938,291000000.0
3939,347000000.0
3940,354000000.0
3941,317000000.0
3942,307000000.0
3943,251000000.0
3944,293000000.0
3945,403000000.0
3946,313000000.0
3947,405000000.0
3948,237000000.0
3949,369000000.0
3950,419000000.0
3951,296000000.0
3952,242000000.0
3953,390000000.0
3954,350000000.0
3955,345000000.0
3956,368000000.0
3957,443000000.0
3958,352000000.0
3959,356000000.0
3960,363000000.0
3961,357000000.0
3962,309000000.0
3963,262000000.0
3964,319000000.0
3965,230000000.0
3966,352000000.0
3967,304000000.0
3968,438000000.0
3969,366000000.0
3970,290000000.0
3971,361000000.0
3972,330000000.0
3973,333000000.0
3974,368000000.0
3975,295000000.0
3976,337000000.0
3977,357000000.0
3978,274000000.0
3979,418000000.0
3980,398000000.0
3981,336000000.0
3982,349000000.0
3983,358000000.0
3984,307000000.0
3985,457000000.0
3986,354000000.0
3987,270000000.0
3988,366000000.0
3989,321000000.0
3990,305000000.0
3991,328000000.0
3992,334000000.0
3993,321000000.0
3994,372000000.0
3995,390000000.0
3996,286000000.0
3997,312000000.0
3998,392000000.0
3999,318000000.0
4000,352000000.0
4001,349000000.0
4002,372000000.0
4003,322000000.0
4004,350000000.0
4005,349000000.0
4006,452000000.0
4007,362000000.0
4008,370000000.0
4009,282000000.0
4010,283000000.0
4011,333000000.0
4012,271000000.0
4013,321000000.0
4014,357000000.0
4015,338000000.0
4016,385000000.0
4017,267000000.0
4018,371000000.0
